DateTime,Temperature (°C),Humidity (%),Heat Index (°C),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Dust (µg/m³),Aerosol Optical Depth,PM2.5 (µg/m³),PM10 (µg/m³)
2025-07-29T07:00,24.3,92,28.6,7.6,118,1003.9,191.0,0.72,20.2,120.1
2025-07-29T08:00,25.4,86,29.6,8.5,125,1004.3,394.0,0.71,22.4,151.8
2025-07-29T09:00,26.4,81,30.4,9.6,154,1004.2,704.0,0.71,40.9,395.8
2025-07-29T10:00,27.4,75,30.9,12.1,168,1004.3,935.0,0.71,51.0,516.0
2025-07-29T11:00,28.2,71,31.4,15.0,173,1004.0,1004.0,0.7,53.3,545.8
2025-07-29T12:00,28.9,67,32.5,17.5,180,1003.5,994.0,0.69,53.3,540.2
2025-07-29T13:00,29.3,65,32.7,18.6,183,1002.6,960.0,0.67,52.7,525.3
2025-07-29T14:00,29.4,65,32.6,18.9,180,1001.7,924.0,0.65,51.9,501.1
2025-07-29T15:00,29.2,66,32.3,18.2,181,1001.2,865.0,0.64,50.5,471.2
2025-07-29T16:00,28.5,70,31.2,16.6,181,1001.0,789.0,0.66,50.5,437.7
2025-07-29T17:00,27.1,75,30.9,9.4,169,1000.8,659.0,0.66,47.6,400.5
2025-07-29T18:00,26.4,79,30.3,8.7,158,1001.4,477.0,0.66,43.2,348.3
2025-07-29T19:00,25.4,84,29.8,5.3,135,1002.0,318.0,0.65,31.2,192.8
2025-07-29T20:00,24.7,88,29.7,2.5,94,1002.6,205.0,0.65,23.0,89.4
2025-07-29T21:00,24.7,90,29.8,2.7,67,1003.5,115.0,0.69,20.5,56.8
2025-07-29T22:00,24.7,90,29.5,4.8,75,1003.8,53.0,0.74,20.0,49.9
2025-07-29T23:00,24.8,89,29.4,5.6,75,1003.9,28.0,0.8,19.6,44.0
2025-07-30T00:00,24.8,88,29.5,4.5,76,1003.6,30.0,0.83,19.0,39.2
2025-07-30T01:00,24.7,89,29.1,5.8,88,1003.3,36.0,0.85,20.2,41.6
2025-07-30T02:00,24.6,88,28.9,5.9,78,1003.1,41.0,0.86,21.0,49.6
2025-07-30T03:00,24.5,88,28.8,6.4,100,1002.6,50.0,0.86,21.4,54.1
2025-07-30T04:00,24.3,89,28.4,6.9,95,1002.6,54.0,0.86,21.2,51.8
2025-07-30T05:00,23.8,95,28.7,3.9,124,1002.7,34.0,0.86,19.8,36.4
2025-07-30T06:00,23.8,95,28.7,4.3,112,1003.1,10.0,0.86,19.4,35.4
2025-07-30T07:00,24.1,93,28.9,4.8,115,1003.4,33.0,0.86,21.1,41.4
2025-07-30T08:00,25.2,88,29.9,5.2,139,1003.7,140.0,0.81,21.9,47.0
2025-07-30T09:00,26.3,81,30.6,7.4,166,1003.9,293.0,0.76,21.8,55.1
2025-07-30T10:00,27.6,74,31.2,11.0,176,1003.6,432.0,0.73,35.4,253.3
2025-07-30T11:00,28.6,68,32.3,14.1,177,1003.2,544.0,0.72,46.4,399.5
2025-07-30T12:00,28.8,69,33.3,13.8,169,1002.6,642.0,0.71,46.6,401.4
2025-07-30T13:00,29.1,69,33.9,14.0,168,1001.9,696.0,0.69,45.5,386.5
2025-07-30T14:00,29.4,66,33.6,15.3,179,1001.2,694.0,0.67,44.1,364.1
2025-07-30T15:00,29.1,67,32.7,15.1,179,1000.7,648.0,0.66,42.5,340.9
2025-07-30T16:00,28.7,69,32.3,11.2,180,1000.4,537.0,0.52,38.5,303.6
2025-07-30T17:00,26.8,77,31.0,7.0,168,1000.8,426.0,0.49,35.9,272.9
2025-07-30T18:00,26.2,80,30.6,5.0,150,1000.8,271.0,0.48,32.4,228.6
2025-07-30T19:00,24.9,86,29.5,3.5,129,1001.4,147.0,0.49,22.2,98.3
2025-07-30T20:00,24.4,89,29.0,3.9,56,1002.1,86.0,0.54,17.3,47.7
2025-07-30T21:00,24.1,90,28.6,4.2,36,1002.5,56.0,0.6,16.1,40.2
2025-07-30T22:00,23.9,91,28.5,4.1,23,1002.8,37.0,0.67,15.8,37.7
2025-07-30T23:00,23.8,92,28.5,3.4,6,1002.7,27.0,0.72,15.1,33.9
2025-07-31T00:00,23.8,92,28.4,3.9,28,1002.4,27.0,0.78,15.4,33.9
2025-07-31T01:00,23.5,94,28.0,4.1,38,1001.9,29.0,0.81,15.4,33.2
2025-07-31T02:00,23.4,94,27.9,4.0,36,1001.4,28.0,0.81,16.1,35.9
2025-07-31T03:00,23.2,94,27.8,2.9,60,1001.4,27.0,0.78,16.9,38.8
2025-07-31T04:00,23.4,93,27.9,3.2,43,1001.3,31.0,0.69,16.5,35.9
2025-07-31T05:00,23.5,94,28.3,3.1,45,1001.3,27.0,0.67,16.7,36.1
2025-07-31T06:00,23.6,92,27.9,5.8,60,1001.8,23.0,0.66,16.4,35.0
2025-07-31T07:00,24.1,89,28.4,4.9,86,1002.2,40.0,0.66,17.7,41.8
2025-07-31T08:00,25.1,84,29.6,3.6,123,1002.6,79.0,0.63,17.9,44.5
2025-07-31T09:00,26.1,80,30.5,4.9,174,1002.1,137.0,0.62,17.5,49.6
2025-07-31T10:00,27.1,75,31.2,6.9,173,1001.7,229.0,0.63,23.6,140.2
2025-07-31T11:00,28.0,71,31.7,9.6,171,1001.3,391.0,0.66,31.1,243.1
2025-07-31T12:00,29.0,66,33.4,13.2,175,1001.1,586.0,0.69,41.0,377.2
2025-07-31T13:00,29.2,66,34.2,12.3,173,1000.3,717.0,0.71,41.8,392.1
2025-07-31T14:00,29.3,66,34.5,11.0,169,999.6,741.0,0.73,41.8,397.7
2025-07-31T15:00,29.3,67,34.1,10.0,173,998.8,701.0,0.77,39.6,370.7
2025-07-31T16:00,28.6,69,32.6,9.3,170,998.6,487.0,0.93,36.7,276.6
2025-07-31T17:00,26.6,78,30.9,6.4,164,999.0,380.0,0.94,35.7,272.9
2025-07-31T18:00,25.4,83,30.1,2.9,184,999.5,232.0,0.94,27.6,167.6
2025-07-31T19:00,24.8,86,29.6,2.0,275,1000.0,124.0,0.94,20.4,85.2
2025-07-31T20:00,24.7,86,29.4,2.8,50,1000.3,95.0,0.94,17.9,65.9
2025-07-31T21:00,24.5,88,28.8,5.3,98,1000.7,106.0,0.91,18.0,71.9
2025-07-31T22:00,24.2,90,28.8,3.8,107,1001.3,115.0,0.86,19.0,80.1
2025-07-31T23:00,24.1,91,28.7,4.2,83,1001.6,109.0,0.84,19.3,86.8
2025-08-01T00:00,23.9,93,28.7,3.8,107,1001.2,102.0,0.82,18.3,76.8
2025-08-01T01:00,23.8,94,28.6,4.3,90,1000.9,92.0,0.81,17.2,66.4
2025-08-01T02:00,23.8,94,28.6,4.5,92,1000.4,79.0,0.8,15.4,47.8
2025-08-01T03:00,23.8,94,28.4,5.5,81,1000.3,63.0,0.79,15.7,56.2
2025-08-01T04:00,23.9,94,28.5,5.8,94,1000.1,51.0,0.82,13.8,42.7
2025-08-01T05:00,24.2,96,29.3,5.0,131,1000.2,61.0,0.8,14.0,53.4
2025-08-01T06:00,24.2,96,29.3,5.1,129,1000.8,79.0,0.79,16.4,76.6
2025-08-01T07:00,24.2,96,29.2,5.6,138,1001.1,120.0,0.78,17.0,81.0
2025-08-01T08:00,24.7,92,29.5,6.2,147,1001.5,187.0,0.78,17.8,97.6
2025-08-01T09:00,25.9,84,30.2,7.3,170,1001.7,278.0,0.77,20.6,137.8
2025-08-01T10:00,27.1,76,30.6,11.4,175,1001.5,401.0,0.76,27.0,228.6
2025-08-01T11:00,28.1,71,31.6,14.4,179,1001.3,596.0,0.78,44.8,461.0
2025-08-01T12:00,29.0,67,32.9,16.4,179,1000.6,824.0,0.78,47.1,491.7
2025-08-01T13:00,29.1,66,33.0,16.8,171,1000.0,970.0,0.78,49.2,523.4
2025-08-01T14:00,29.0,67,33.3,16.0,172,999.5,985.0,0.78,49.0,521.5
2025-08-01T15:00,28.9,68,32.8,14.7,174,999.0,918.0,0.78,46.3,480.6
2025-08-01T16:00,28.4,70,31.6,13.5,172,998.8,619.0,0.78,38.9,341.8
2025-08-01T17:00,26.8,76,30.4,10.1,169,998.8,514.0,0.75,37.4,328.8
2025-08-01T18:00,26.0,80,29.9,8.3,176,999.0,367.0,0.74,36.3,321.3
2025-08-01T19:00,25.0,87,29.6,5.0,131,999.6,244.0,0.73,22.7,146.2
2025-08-01T20:00,24.7,89,29.7,2.2,90,1000.1,166.0,0.73,16.8,78.9
2025-08-01T21:00,24.6,89,29.4,3.0,123,1000.5,110.0,0.73,16.3,76.1
2025-08-01T22:00,24.5,91,29.3,3.8,109,1001.2,79.0,0.72,15.1,58.2
2025-08-01T23:00,24.3,92,29.1,4.7,122,1001.4,82.0,0.71,15.7,64.5
2025-08-02T00:00,24.2,92,29.0,4.6,132,1001.4,109.0,0.7,16.0,65.4
2025-08-02T01:00,24.1,92,28.6,6.0,115,1001.1,127.0,0.68,17.3,84.1
2025-08-02T02:00,24.2,92,28.8,5.2,110,1000.8,123.0,0.65,17.7,88.5
2025-08-02T03:00,24.2,91,28.7,5.5,101,1000.4,109.0,0.63,16.5,75.2
2025-08-02T04:00,24.0,92,28.6,5.0,111,1000.5,29.0,0.7,14.0,32.1
2025-08-02T05:00,24.2,97,29.3,5.2,153,1000.6,18.0,0.68,13.7,27.4
2025-08-02T06:00,24.1,97,29.3,5.0,145,1001.0,6.0,0.65,13.7,26.4
2025-08-02T07:00,24.3,96,29.5,4.9,147,1001.5,21.0,0.63,14.2,29.2
2025-08-02T08:00,24.9,92,29.8,5.8,164,1002.0,68.0,0.61,13.0,27.2
2025-08-02T09:00,26.2,83,30.6,7.7,181,1002.0,142.0,0.6,12.4,28.4
2025-08-02T10:00,27.4,76,31.1,11.3,179,1001.7,255.0,0.6,21.1,151.3
2025-08-02T11:00,28.2,71,32.1,13.2,176,1001.6,453.0,0.63,41.0,409.8
2025-08-02T12:00,28.9,68,33.2,14.7,174,1001.3,690.0,0.64,45.6,470.3
2025-08-02T13:00,29.1,67,33.6,15.4,175,1000.6,843.0,0.64,44.7,459.1
2025-08-02T14:00,29.1,67,33.3,15.6,173,1000.1,853.0,0.65,44.0,443.3
2025-08-02T15:00,28.9,68,32.9,13.9,170,999.7,779.0,0.65,42.5,406.1
2025-08-02T16:00,28.5,70,31.8,12.8,177,999.6,578.0,0.65,35.7,320.4
2025-08-02T17:00,27.1,75,30.7,9.7,169,1000.0,450.0,0.64,32.6,275.7
2025-08-02T18:00,25.9,81,30.1,6.2,165,1000.4,272.0,0.64,29.0,228.6
2025-08-02T19:00,25.5,83,30.3,2.7,138,1000.9,131.0,0.64,18.0,86.1
2025-08-02T20:00,24.7,88,29.4,3.3,84,1001.5,65.0,0.66,12.9,29.7
2025-08-02T21:00,24.7,88,29.3,4.1,75,1002.2,37.0,0.69,12.1,26.1
2025-08-02T22:00,24.4,90,29.1,4.4,71,1002.7,21.0,0.72,12.0,25.7
2025-08-02T23:00,24.3,91,29.0,4.9,57,1002.8,14.0,0.74,11.4,23.3
2025-08-03T00:00,24.1,93,28.7,5.3,57,1002.4,20.0,0.76,12.3,26.1
2025-08-03T01:00,24.1,94,28.9,4.4,69,1002.1,26.0,0.78,13.4,29.7
2025-08-03T02:00,24.0,95,29.0,3.5,69,1001.8,27.0,0.78,14.4,32.2
2025-08-03T03:00,24.0,95,29.1,3.4,84,1001.8,27.0,0.77,14.7,32.6
2025-08-03T04:00,23.9,96,29.1,3.1,103,1001.8,12.0,0.75,13.6,23.4
2025-08-03T05:00,24.3,95,29.4,4.3,156,1001.7,9.0,0.74,13.6,26.1
2025-08-03T06:00,24.3,95,29.4,4.6,159,1001.9,7.0,0.7,13.2,25.6
2025-08-03T07:00,24.4,95,29.4,5.2,164,1002.2,19.0,0.65,13.5,27.0
2025-08-03T08:00,25.1,90,29.7,7.4,179,1002.8,44.0,0.62,14.5,32.7
2025-08-03T09:00,26.2,83,30.3,9.5,181,1003.1,83.0,0.61,14.5,38.6
2025-08-03T10:00,27.0,77,30.7,11.0,178,1003.0,157.0,0.61,18.9,100.4
2025-08-03T11:00,27.8,73,31.1,12.8,182,1002.7,305.0,0.64,28.5,226.8
2025-08-03T12:00,28.6,69,32.5,14.9,180,1002.1,488.0,0.68,37.1,337.1
2025-08-03T13:00,29.2,66,33.4,15.9,177,1001.5,608.0,0.69,37.4,336.2
2025-08-03T14:00,29.2,65,33.2,15.5,177,1000.9,623.0,0.68,36.6,324.1
2025-08-03T15:00,29.0,67,32.7,15.0,177,1000.3,576.0,0.65,35.9,310.1
2025-08-03T16:00,28.4,69,31.8,12.6,178,1000.0,493.0,0.57,35.3,278.5
2025-08-03T17:00,26.7,78,30.6,9.1,187,1000.5,389.0,0.56,32.2,238.0
2025-08-03T18:00,26.0,81,30.4,5.9,182,1000.6,245.0,0.55,28.8,198.8
2025-08-03T19:00,25.0,86,29.9,2.2,171,1001.2,129.0,0.54,20.0,87.3
2025-08-03T20:00,24.7,88,29.8,1.4,67,1001.8,71.0,0.54,15.8,43.4
2025-08-03T21:00,24.2,91,28.8,4.1,34,1002.4,42.0,0.52,13.8,29.9
2025-08-03T22:00,23.9,93,28.4,5.2,46,1003.0,25.0,0.49,13.5,29.6
2025-08-03T23:00,23.8,93,28.4,4.0,39,1003.1,18.0,0.45,13.5,30.6
2025-08-04T00:00,23.6,94,28.2,4.2,43,1003.1,24.0,0.43,12.7,29.0
2025-08-04T01:00,23.4,95,27.8,5.7,49,1002.7,30.0,0.42,12.8,31.0
2025-08-04T02:00,23.3,95,27.7,5.9,50,1002.1,34.0,0.41,13.4,34.2
2025-08-04T03:00,23.3,95,27.6,6.0,39,1002.1,39.0,0.4,13.9,36.7
2025-08-04T04:00,23.3,96,27.8,5.4,30,1002.0,42.0,0.39,14.5,38.9
2025-08-04T05:00,23.4,97,28.3,3.8,41,1002.1,43.0,0.38,15.0,40.3
2025-08-04T06:00,23.4,97,28.2,4.0,39,1002.4,42.0,0.36,15.7,41.0
2025-08-04T07:00,23.6,95,28.5,3.3,54,1003.0,43.0,0.36,18.0,43.9
2025-08-04T08:00,24.2,91,29.1,3.4,162,1003.7,28.0,0.35,16.5,40.2
2025-08-04T09:00,25.3,83,29.5,6.1,175,1004.0,15.0,0.35,19.6,51.6
2025-08-04T10:00,26.3,78,30.1,8.5,176,1004.1,54.0,0.34,17.6,49.0
2025-08-04T11:00,27.2,74,30.6,10.7,175,1003.9,202.0,0.35,23.6,133.6
2025-08-04T12:00,27.8,71,31.6,13.9,178,1003.4,402.0,0.37,33.1,269.2
2025-08-04T13:00,28.0,70,32.1,14.6,176,1003.1,542.0,0.39,35.4,302.7
2025-08-04T14:00,28.1,69,32.2,15.0,177,1002.5,575.0,0.4,36.3,316.6
2025-08-04T15:00,27.9,70,31.4,14.0,180,1002.0,547.0,0.42,35.6,305.5
2025-08-04T16:00,27.6,71,30.7,12.5,184,1001.4,511.0,0.48,39.8,293.4
2025-08-04T17:00,26.2,77,29.8,8.5,184,1001.4,400.0,0.48,36.6,256.1
2025-08-04T18:00,25.8,79,29.4,8.8,185,1001.6,246.0,0.5,32.5,209.1
2025-08-04T19:00,24.9,84,28.8,7.3,187,1002.5,124.0,0.5,23.0,88.9
2025-08-04T20:00,24.3,87,28.6,4.5,223,1003.0,67.0,0.53,18.5,40.3
2025-08-04T21:00,24.6,87,29.0,4.2,162,1003.5,43.0,0.56,17.7,38.6
2025-08-04T22:00,24.2,88,28.8,2.4,117,1003.9,31.0,0.58,17.5,37.4
2025-08-04T23:00,23.9,90,28.5,2.8,130,1004.1,28.0,0.59,17.5,40.3
2025-08-05T00:00,23.6,92,28.2,3.1,111,1003.7,37.0,0.6,17.8,44.7
2025-08-05T01:00,23.6,92,28.1,3.8,98,1003.3,45.0,0.61,17.2,43.5
2025-08-05T02:00,23.6,93,28.2,4.2,108,1002.9,47.0,0.6,16.0,37.8
2025-08-05T03:00,23.7,94,28.5,4.0,120,1002.7,48.0,0.6,13.9,28.1
2025-08-05T04:00,23.8,94,28.5,4.6,135,1002.5,37.0,0.55,16.9,38.6
2025-08-05T05:00,23.9,96,28.7,5.8,144,1002.8,28.0,0.56,17.3,35.9
2025-08-05T06:00,23.9,96,28.7,6.0,143,1002.9,18.0,0.56,17.2,35.7
2025-08-05T07:00,23.8,97,28.6,6.4,148,1003.6,26.0,0.54,16.2,33.6
2025-08-05T08:00,24.3,93,28.9,6.7,156,1004.2,51.0,0.52,14.1,27.2
2025-08-05T09:00,25.2,87,29.5,7.7,168,1004.3,94.0,0.49,13.5,26.1
2025-08-05T10:00,26.4,78,30.0,9.5,181,1004.2,176.0,0.45,18.7,109.9
2025-08-05T11:00,27.2,73,30.4,11.4,183,1003.9,338.0,0.44,34.6,322.2
2025-08-05T12:00,28.1,68,32.1,13.5,183,1003.5,539.0,0.43,37.6,359.5
2025-08-05T13:00,28.6,65,32.6,14.2,176,1002.8,675.0,0.43,38.8,372.5
2025-08-05T14:00,28.3,70,32.8,13.7,169,1002.0,696.0,0.43,37.6,352.0
2025-08-05T15:00,27.9,72,32.3,12.2,163,1001.6,652.0,0.45,37.5,343.7
2025-08-05T16:00,27.6,72,31.0,12.2,172,1001.5,617.0,0.46,40.4,346.5
2025-08-05T17:00,26.0,82,29.7,10.3,176,1001.8,551.0,0.46,39.5,330.6
2025-08-05T18:00,25.1,87,29.3,8.5,178,1001.9,455.0,0.46,36.1,287.8
2025-08-05T19:00,24.5,91,28.9,6.9,163,1002.4,352.0,0.46,29.5,208.2
2025-08-05T20:00,24.2,93,29.0,5.1,163,1002.8,233.0,0.48,18.2,68.0
2025-08-05T21:00,24.3,93,29.1,4.8,158,1003.4,106.0,0.49,14.5,30.5
2025-08-05T22:00,24.2,94,29.1,4.8,153,1003.7,16.0,0.5,13.7,25.5
2025-08-05T23:00,24.2,94,29.0,5.6,151,1004.4,0.0,0.53,13.2,23.5
2025-08-06T00:00,24.0,94,28.7,5.7,139,1004.2,3.0,0.54,12.4,21.6
2025-08-06T01:00,23.8,96,28.5,5.9,135,1004.0,16.0,0.55,12.7,23.8
2025-08-06T02:00,23.8,96,28.5,6.1,133,1003.5,17.0,0.55,14.6,26.5
2025-08-06T03:00,23.7,96,28.4,6.1,133,1003.1,18.0,0.54,16.3,30.2
2025-08-06T04:00,23.7,96,28.3,6.2,131,1003.2,35.0,0.48,15.6,37.6
2025-08-06T05:00,24.0,95,28.7,6.8,151,1003.1,30.0,0.48,15.4,32.9
2025-08-06T06:00,23.9,95,28.6,6.1,152,1003.3,23.0,0.48,15.2,29.6
2025-08-06T07:00,24.1,93,28.6,6.5,156,1003.5,20.0,0.47,14.9,29.1
2025-08-06T08:00,24.7,89,29.0,7.5,159,1004.0,3.0,0.46,14.0,28.2
2025-08-06T09:00,25.5,83,29.3,9.4,175,1004.1,0.0,0.44,13.4,28.9
2025-08-06T10:00,26.5,77,29.9,11.2,182,1004.0,41.0,0.42,13.5,37.5
2025-08-06T11:00,27.3,72,30.8,12.4,181,1003.6,224.0,0.45,34.6,316.6
2025-08-06T12:00,27.9,69,31.8,14.2,177,1003.0,473.0,0.45,36.4,335.3
2025-08-06T13:00,28.1,68,32.5,13.9,174,1002.3,649.0,0.46,38.5,357.6
2025-08-06T14:00,28.1,69,32.6,13.4,169,1001.4,690.0,0.45,39.2,363.2
2025-08-06T15:00,27.8,72,32.2,12.2,167,1001.1,658.0,0.44,38.3,350.2
2025-08-06T16:00,27.4,73,31.0,10.7,168,1000.8,600.0,0.37,36.3,331.6
2025-08-06T17:00,26.7,76,30.1,11.2,180,1001.2,539.0,0.37,34.7,309.2
2025-08-06T18:00,25.6,82,29.5,8.1,177,1001.3,450.0,0.37,31.8,271.0
2025-08-06T19:00,24.7,89,29.4,4.6,159,1001.8,352.0,0.39,26.4,203.0
2025-08-06T20:00,24.6,92,29.5,4.6,141,1002.4,235.0,0.41,15.4,61.7
2025-08-06T21:00,24.0,94,29.2,2.3,135,1003.1,109.0,0.43,11.7,21.9
2025-08-06T22:00,24.1,95,29.3,2.5,150,1003.7,19.0,0.47,12.2,24.6
2025-08-06T23:00,24.1,95,29.3,2.9,158,1003.8,0.0,0.49,11.5,20.9
2025-08-07T00:00,23.9,96,28.9,4.6,162,1003.4,1.0,0.5,10.8,18.7
2025-08-07T01:00,23.7,97,28.6,4.7,148,1002.7,11.0,0.49,10.6,18.3
2025-08-07T02:00,23.6,98,28.6,4.1,146,1002.4,12.0,0.48,11.6,21.1
2025-08-07T03:00,23.5,98,28.5,4.0,148,1002.0,15.0,0.48,13.8,24.8
2025-08-07T04:00,23.4,98,28.4,3.9,143,1002.1,18.0,0.48,15.3,27.9
2025-08-07T05:00,23.8,97,28.8,4.4,148,1002.2,15.0,0.48,16.9,31.2
2025-08-07T06:00,23.6,97,28.5,4.8,153,1002.4,11.0,0.47,16.9,31.1
2025-08-07T07:00,23.7,96,28.7,4.4,150,1002.9,23.0,0.46,17.1,31.5
2025-08-07T08:00,24.5,90,29.1,5.1,157,1003.6,51.0,0.45,14.6,30.6
2025-08-07T09:00,25.6,83,29.7,7.0,177,1003.9,95.0,0.42,17.5,42.1
2025-08-07T10:00,26.8,77,30.3,11.0,177,1004.0,167.0,0.4,21.1,107.6
2025-08-07T11:00,27.6,72,31.2,12.8,177,1003.6,294.0,0.41,31.9,258.9
2025-08-07T12:00,28.1,69,32.4,13.1,172,1003.1,449.0,0.41,34.7,299.9
2025-08-07T13:00,28.4,69,33.4,13.0,166,1002.5,560.0,0.4,35.3,311.1
2025-08-07T14:00,28.3,69,33.0,13.1,167,1002.0,594.0,0.4,35.7,318.5
2025-08-07T15:00,28.0,70,32.3,12.5,162,1001.5,584.0,0.39,35.4,311.1
2025-08-07T16:00,27.6,72,31.0,11.8,164,1001.2,617.0,0.42,37.5,340.9
2025-08-07T17:00,26.7,77,30.4,9.7,165,1001.5,573.0,0.4,35.2,311.1
2025-08-07T18:00,25.8,82,29.9,7.2,161,1001.4,507.0,0.38,33.2,288.7
2025-08-07T19:00,24.8,89,29.4,4.9,156,1002.0,418.0,0.36,28.8,238.4
2025-08-07T20:00,24.4,92,29.4,3.4,155,1002.6,282.0,0.34,18.6,109.0
2025-08-07T21:00,24.1,94,29.4,1.9,146,1003.1,123.0,0.34,11.7,27.4
2025-08-07T22:00,24.0,95,29.4,1.2,141,1003.6,9.0,0.34,10.4,17.9
2025-08-07T23:00,23.8,96,29.2,1.1,108,1003.6,0.0,0.35,9.5,15.7
2025-08-08T00:00,23.6,97,29.1,0.6,108,1003.3,0.0,0.36,9.4,15.4
2025-08-08T01:00,23.5,97,29.0,0.4,27,1002.8,8.0,0.37,9.8,16.0
2025-08-08T02:00,23.5,97,28.8,1.1,18,1002.5,11.0,0.37,11.8,19.7
2025-08-08T03:00,23.4,96,28.7,0.7,166,1002.3,15.0,0.37,13.6,24.0
2025-08-08T04:00,23.3,97,28.5,1.0,202,1002.4,40.0,0.36,13.0,36.6
2025-08-08T05:00,23.4,99,28.7,2.6,146,1002.5,28.0,0.37,13.2,37.7
2025-08-08T06:00,23.4,99,28.7,2.2,166,1002.9,16.0,0.38,13.0,36.4
2025-08-08T07:00,23.6,97,28.7,3.6,177,1003.7,35.0,0.39,14.0,34.9
2025-08-08T08:00,24.5,91,29.2,5.4,172,1004.2,105.0,0.39,14.8,39.8
2025-08-08T09:00,25.8,83,30.0,7.1,174,1004.7,205.0,0.38,14.7,41.6
2025-08-08T10:00,27.1,74,30.7,9.8,173,1004.8,306.0,0.37,24.0,178.8
2025-08-08T11:00,27.9,71,31.7,12.7,173,1004.8,410.0,0.38,31.8,285.0
2025-08-08T12:00,28.2,69,32.2,14.8,174,1004.6,516.0,0.39,34.3,324.1
2025-08-08T13:00,28.4,68,32.4,16.0,173,1004.1,585.0,0.39,33.9,323.2
2025-08-08T14:00,28.4,68,32.2,15.1,172,1003.7,597.0,0.39,33.4,319.4
2025-08-08T15:00,28.3,67,32.0,13.2,169,1003.3,573.0,0.38,33.1,316.6
2025-08-08T16:00,28.1,67,31.0,13.1,172,1003.3,644.0,0.33,35.7,353.0
2025-08-08T17:00,26.8,77,30.4,11.1,173,1003.3,595.0,0.32,32.0,297.1
2025-08-08T18:00,25.8,82,29.8,8.2,171,1003.9,521.0,0.31,30.3,273.8
2025-08-08T19:00,24.9,87,29.4,5.8,166,1004.5,425.0,0.3,27.8,241.2
2025-08-08T20:00,24.6,89,29.4,3.7,157,1005.1,285.0,0.29,18.8,122.0
2025-08-08T21:00,24.4,91,29.4,2.3,108,1005.4,123.0,0.29,11.3,29.4
2025-08-08T22:00,24.1,93,29.2,1.8,90,1005.8,7.0,0.29,9.9,16.5
2025-08-08T23:00,24.0,93,29.1,2.1,31,1005.8,0.0,0.29,9.4,15.2
2025-08-09T00:00,23.7,94,28.8,1.9,22,1005.6,0.0,0.3,9.3,14.7
2025-08-09T01:00,23.4,96,28.7,0.6,342,1005.4,6.0,0.32,9.7,15.4
2025-08-09T02:00,23.2,96,28.4,0.2,270,1005.2,7.0,0.33,12.0,18.8
2025-08-09T03:00,23.1,97,28.3,0.4,270,1004.9,9.0,0.35,14.1,22.4
2025-08-09T04:00,22.9,98,28.1,0.4,270,1005.2,12.0,0.34,14.3,24.3
2025-08-09T05:00,23.3,99,28.5,2.4,193,1005.3,11.0,0.37,15.1,25.0
2025-08-09T06:00,23.3,98,28.5,1.7,198,1005.6,10.0,0.39,15.0,23.3
2025-08-09T07:00,23.6,96,28.7,2.7,200,1006.2,11.0,0.41,15.9,25.4
2025-08-09T08:00,24.6,89,29.3,4.4,173,1006.9,0.0,0.4,15.9,28.8
2025-08-09T09:00,25.9,80,29.9,7.0,181,1007.2,0.0,0.38,15.0,28.2
2025-08-09T10:00,27.1,73,30.4,9.7,179,1007.1,22.0,0.35,14.1,29.0
2025-08-09T11:00,28.0,67,31.7,10.9,171,1007.1,180.0,0.36,30.7,264.5
2025-08-09T12:00,28.5,65,32.6,12.6,171,1006.7,394.0,0.36,33.4,307.3
2025-08-09T13:00,28.7,64,33.1,12.9,172,1006.0,545.0,0.36,32.6,302.7
2025-08-09T14:00,28.7,66,33.0,13.3,172,1005.3,573.0,0.36,31.7,295.2
2025-08-09T15:00,28.2,70,32.7,11.6,165,1004.8,538.0,0.36,30.7,284.1
2025-08-09T16:00,27.8,70,31.2,11.2,170,1004.5,474.0,0.34,28.9,262.6
2025-08-09T17:00,26.9,77,31.0,8.4,171,1004.3,433.0,0.34,27.0,232.8
2025-08-09T18:00,25.8,83,30.2,6.5,166,1004.1,372.0,0.34,25.6,210.9
2025-08-09T19:00,24.9,88,29.6,4.6,167,1004.8,298.0,0.34,22.7,173.2
2025-08-09T20:00,24.5,91,29.4,3.1,167,1005.3,198.0,0.34,15.4,74.7
2025-08-09T21:00,24.3,92,29.5,1.9,163,1005.9,84.0,0.35,11.1,20.4
2025-08-09T22:00,24.2,92,29.5,0.7,76,1006.3,3.0,0.36,10.3,15.3
2025-08-09T23:00,24.1,93,29.4,0.9,127,1006.4,0.0,0.38,10.0,14.8
2025-08-10T00:00,23.6,96,29.0,0.6,162,1006.4,0.0,0.39,9.8,14.3
2025-08-10T01:00,23.3,98,28.6,1.5,234,1006.0,3.0,0.4,9.8,14.2
2025-08-10T02:00,23.0,100,28.4,0.6,252,1005.7,3.0,0.41,9.6,13.8
2025-08-10T03:00,23.0,100,28.4,0.3,315,1005.6,3.0,0.43,11.5,16.1
2025-08-10T04:00,22.8,99,28.1,0.5,45,1005.2,15.0,0.43,13.7,25.3
2025-08-10T05:00,23.3,100,28.7,2.3,162,1005.0,5.0,0.46,14.3,25.4
2025-08-10T06:00,23.3,99,28.7,1.9,163,1005.3,0.0,0.49,14.4,24.4
2025-08-10T07:00,23.5,99,28.6,3.8,169,1005.8,14.0,0.5,15.6,26.5
